id,data_criacao,titulo,cidade,estado,tipo_problema,resolvido:bool,conteudo,tipo_postagem,ordem_da_interacao,tipo_interacao,id_pai,nome_completo_empresa,nome_curto_empresa,site_empresa,categoria_empresa
hUmC-woVzoOx_zm9,2022-02-21,Dificultam devolução de produto ,Caucaia,CE,Quebrado,False,"No dia 22/01/22 realizei a compra de um kit de banheiro de gabinete no site da Leroy Merlin, com o pedido PE15D809H726I2, o produto chegou em minha residência no dia 26/01/22, porém ao retirar o espelho e o armário da caixa, percebi que ambos estavam completamente quebrados, acredito que pelo mau manuseio no transporte.
 
Entrei em contato com a empresa e solicitei a troca do produto, foi informado que o gabinete não havia em loja e que eu deveria esperar alguns dias para que o produto chegasse e me enviariam o novo produto. 
Foi informado via e-mail (Ana Paula) e chamada telefônica (André), que o produto chegaria na sexta-feira, 11/02/22 ou no mais tardar segunda-feira 14/02/22. Esperei durante esses dois dias informados e o produto não chegou em minha residência. Tendo em vista que perdi dois dias de serviço por conta da espera, logo solicitei o cancelamento da compra e que fosse gerado o estorno.

Estou com o kit de gabinete quebrado em minha residência e a empresa ainda não veio recolhê-lo. Enviei alguns e-mails para os atendentes mencionados e nenhum dá nenhum retorno.

Estou extremamente decepciona com os serviços da Leroy Merlin, não voltarei a comprar dessa loja e não indico a ninguém. 

Desejo que a empresa venha retirar imediatamente os produtos quebrados da minha residência e que o estorno seja feito, pois isso é o mínimo que podem fazer. Caso contrário, entrarei com as medidas necessárias de acordo com o Código de Defesa do Consumidor.",complaint,0,COMPLAINT,hUmC-woVzoOx_zm9,Leroy Merlin - Loja Virtual,leroy-merlin-loja-virtual,http://www.leroymerlin.com.br,"['Eletrodomésticos', 'Utilidades domésticas', 'Tintas e Acessórios', 'Iluminação e Elétrica', 'Materiais de Construção', 'Louças e Metais', 'Portas e Janelas', 'Ferragens', 'Ferramentas e Máquinas', 'Pisos e Revestimentos Cerâmicos', 'Pisos e Revestimentos Vinílicos', 'Pisos e Laminados de Madeira', 'Tapetes e Carpetes', 'Papel de Parede e Adesivos']"
HvmzWOuTWipR4sNY,2022-02-22,Dificultam devolução de produto ,Caucaia,CE,Quebrado,False,"Olá Sra. Tassiana,
Boa tarde!

Conforme nosso contato, informamos que a coleta será realizada hoje, 22/02.

Em caso de dúvidas ou informações adicionais, estamos à disposição.

Atenciosamente,
Depto Voz do Cliente
Leroy Merlin",interaction,1,ANSWER,hUmC-woVzoOx_zm9,Leroy Merlin - Loja Virtual,leroy-merlin-loja-virtual,http://www.leroymerlin.com.br,"['Eletrodomésticos', 'Utilidades domésticas', 'Tintas e Acessórios', 'Iluminação e Elétrica', 'Materiais de Construção', 'Louças e Metais', 'Portas e Janelas', 'Ferragens', 'Ferramentas e Máquinas', 'Pisos e Revestimentos Cerâmicos', 'Pisos e Revestimentos Vinílicos', 'Pisos e Laminados de Madeira', 'Tapetes e Carpetes', 'Papel de Parede e Adesivos']"
SCQikTHEk3QfWqGY,2022-02-23,Dificultam devolução de produto ,Caucaia,CE,Quebrado,False,"Não vieram retirar o produto no dia 22/02.

A Leroy Merlin NÃO tem compromisso com seus clientes.",interaction,2,REPLY,hUmC-woVzoOx_zm9,Leroy Merlin - Loja Virtual,leroy-merlin-loja-virtual,http://www.leroymerlin.com.br,"['Eletrodomésticos', 'Utilidades domésticas', 'Tintas e Acessórios', 'Iluminação e Elétrica', 'Materiais de Construção', 'Louças e Metais', 'Portas e Janelas', 'Ferragens', 'Ferramentas e Máquinas', 'Pisos e Revestimentos Cerâmicos', 'Pisos e Revestimentos Vinílicos', 'Pisos e Laminados de Madeira', 'Tapetes e Carpetes', 'Papel de Parede e Adesivos']"
C5n1WHroV_O6jkiN,2022-02-24,Dificultam devolução de produto ,Caucaia,CE,Quebrado,False,Não tem compromisso com os clientes. Não indico a empresa.,interaction,3,FINAL_ANSWER,hUmC-woVzoOx_zm9,Leroy Merlin - Loja Virtual,leroy-merlin-loja-virtual,http://www.leroymerlin.com.br,"['Eletrodomésticos', 'Utilidades domésticas', 'Tintas e Acessórios', 'Iluminação e Elétrica', 'Materiais de Construção', 'Louças e Metais', 'Portas e Janelas', 'Ferragens', 'Ferramentas e Máquinas', 'Pisos e Revestimentos Cerâmicos', 'Pisos e Revestimentos Vinílicos', 'Pisos e Laminados de Madeira', 'Tapetes e Carpetes', 'Papel de Parede e Adesivos']"
fOb3i6KL4Trj51Jx,2018-02-09,Propaganda enganosa,Tatuí,SP,,False,"Comprei uma panela em outubro paguei 2100,00 e ela
Simplesmente não faz jus ao valor!!! Tampa e panela não se encaixam o que faz com que eu não consiga ultilizar já é minha segunda reclamação aqui a bunita da Ascessora de marketing me diz que vai mandar o tal e-mail com o código de postagem para a tal garantia de 50anos e acho que só ela não consegue me enviar o bendito e-mail!!! O que fazer???",complaint,0,COMPLAINT,fOb3i6KL4Trj51Jx,Royal Prestige,royal-prestige,http://royalprestige.com,[]
dKHDCHlF5lnYs4EL,2018-05-07,Propaganda enganosa,Tatuí,SP,,False,"Prezada Sr Valquiria, 

Lamentamos sua insatisfação com o produto. Caso ainda tenha problemas com a panela e precise de novas dicas ou orientações para utilizá-la, por favor, não hesite em contatar a própria distribuição ou nosso SAC 0800 777 23 10, desta forma, podemos buscar soluções para ajudá-lo.

Nos colocamos à sua total disposição para quaisquer esclarecimentos que se façam necessários.

Atenciosamente, 

Royal Prestige do Brasil",interaction,1,ANSWER,fOb3i6KL4Trj51Jx,Royal Prestige,royal-prestige,http://royalprestige.com,[]
X_RpDPExyKhebiYX,2022-05-10,Material não foi entregue,Recife,PE,Produto não recebido,False,"comprei uma cortina no site da  Amazon dia 25 de fevereiro de 2022, no valo 79,90 Reais e nunca recebi o produto e nem fui reembolsada, fiz a compra em duas parcelas e ambas já foram descontadas no meu cartão de crédito. aguardo providencias da Amazon em me restituir o valor pago.",complaint,0,COMPLAINT,X_RpDPExyKhebiYX,Amazon,amazon,http://www.amazon.com.br,"['Cama, Mesa e Banho', 'Foto e Vídeo', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Eletroportáteis', 'Utilidades domésticas', 'Celulares e Smartphones', 'Telefones fixos (aparelhos)', 'Games e Jogos', 'Livros', 'Chuveiros e Aquecedores', 'Cabelos', 'Decoração', 'Acessórios para Celulares, Tablets e Computadores', 'Pilhas e Carregadores', 'Iluminação e Elétrica', 'Problemas com o Atendimento', 'Problemas com o Site', 'Presentes e Enfeites']"
x7j9Bn5dSbYysam5,2022-05-10,Material não foi entregue,Recife,PE,Produto não recebido,False,"Olá, Evanderly Boa noite !

Sou a Bibiana , Especialista da Amazon Brasil para o Reclame Aqui e estou entrando em contato para te auxiliar da melhor forma possível. 

Tentei contato com você por telefone hoje 10 de maio  às 17: 55 horas no número cadastrado aqui no Reclame Aqui, porém as chamadas foram direcionadas para a caixa de mensagens.

Por questões de segurança da informação e para verificar a melhor solução para o seu caso, preciso autenticar seu cadastro por telefone, para então tomar qualquer ação em sua conta mediante esse nosso atendimento. Por isso, peço que a gentileza de me informar um horário de contato entre ás 11 é  19 e confirmar um outro número de telefone para que eu realize uma nova tentativa. Eu te ligarei pelo telefone: 011-39585225.

Gostaria também de ressaltar que essa é uma mensagem privada, que apenas você e eu temos acesso. Então sinta-se à vontade para, caso necessário, me fornece novos detalhes do ocorrido.

Peço gentilmente que não avalie sua reclamação até que obtenha sua tratativa ou até que todas suas dúvidas sejam sanadas, pois ao avaliar você estará encerrando sua reclamação no Reclame Aqui e minhas próximas ações.

Permaneço a sua disposição para retirar quaisquer dúvidas, é só me contatar por aqui.

Desejo a você uma ótima noite !

Com os melhores comprimentos,
Amazon.com.br",interaction,1,ANSWER,X_RpDPExyKhebiYX,Amazon,amazon,http://www.amazon.com.br,"['Cama, Mesa e Banho', 'Foto e Vídeo', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Eletroportáteis', 'Utilidades domésticas', 'Celulares e Smartphones', 'Telefones fixos (aparelhos)', 'Games e Jogos', 'Livros', 'Chuveiros e Aquecedores', 'Cabelos', 'Decoração', 'Acessórios para Celulares, Tablets e Computadores', 'Pilhas e Carregadores', 'Iluminação e Elétrica', 'Problemas com o Atendimento', 'Problemas com o Site', 'Presentes e Enfeites']"
beREt0xs7GVblN5R,2022-03-09,Banimento sem altos,Hortolândia,SP,Mau Atendimento,False,"Faço faço parte da plataforma já tem quatro meses durante esses quatro meses eu fui banida por cometer atos sexuais durante a transmissão sendo que não dançam não uso roupa extravagante faço a minha Live de crescimento para ajudar todos a crescer na plataforma e com esse banner eu fui prejudicada eu perdi todos os cães que eram para me receber e eu tô me sentindo [Editado pelo Reclame Aqui] entendeu sem dizer o transtorno psicológico que causa porque às vezes a gente passa 12 horas em frente ao celular só que a plataforma não reconhece a gente faz uma reclamação eles fala que a gente vai bonito e não tem como fazer outra reclamação gente eu peço pelo amor de Deus que vocês possam me ajudar porque isso já tá virando bagunça do kawaii por ele ser uma plataforma grande era para ele ter ao menos um pouco mais de estrutura porque tem pessoas que dançam pelada e não leva banimento entendeu tem várias outras que postam fotos de biquíni não leva alimentos a gente que é extreme faz isso ele já vem com o pai pedra e Bane a conta da gente eu peço que vocês entrem em contato mais rápido possível com essa plataforma tá bom ou gostaria de saber como eu faço para tá entrando com processo como danos morais por que isso que eles estão fazendo é danos morais que eles estão prejudicando o extremo que tá crescendo eu tinha metas para cobrindo cumprindo kawaii eu ganhei um monte de presente eu vou cumprir meta agora como eu tô banida
 por mais de 10 dias eu conto com a colaboração de vocês obrigada tenha um bom dia boa noite boa tarde que eu não sei a hora que vocês vão tá vendo",complaint,0,COMPLAINT,beREt0xs7GVblN5R,Kwai,app-kwai,http://kwai.com,['Aplicativos']
wNfXLtIqSMdAbXsX,2022-03-09,Banimento sem altos,Hortolândia,SP,Mau Atendimento,False,"Olá Monycke, boa tarde!

Tudo bem?

Meu nome é Ingrid, representante da Kwai a partir de agora vou auxiliar você.

Nossa equipe trabalha duro para construir uma comunidade segura e de apoio e tomar providências para proteger todos os usuários. Devido a violar as Diretrizes da Comunidade de Kwai durante transmissão ao vivo, sua conta pode ser congelada, incluindo, mas não se limitando às seguintes circunstâncias:

1. conteúdo irrelevante.

2. spamming.

3. Conteúdo pornográfico ou relacionado nudez;

4. assédio ou violência.

5. discurso de ódio.

6. imitação.

7. informações privadas e confidenciais.

8. Direitos autorais.

9. conteúdo de exploração infantil.

10. malicioso ou enganoso.

11. atividades ilegais; etc.

Nesse caso a sua live foi banida permanentemente. 

Obrigado por seu apoio e compreensão.

Atenciosamente,
Ingrid Alves.",interaction,1,ANSWER,beREt0xs7GVblN5R,Kwai,app-kwai,http://kwai.com,['Aplicativos']
mPQLQ_6c6_W9Gzax,2022-05-09,Estorno,Rio de Janeiro,RJ,Estorno ,True,"Fiz a compra com vocês e como consta no código do consumidor tenho sete dias de arrependimento. No dia seguinte tentei cancelar e foi recusado dizendo que já estava sendo enviado . Recusei a entrega e foi informado que o valor seria estornado isso dia 02 . Prazo de estorno de 3 a 5 dias úteis, o que achei já absurdo . Quero  estorno dos três pacotes que comprei de fralda g Cremer .",complaint,0,COMPLAINT,mPQLQ_6c6_W9Gzax,Amazon,amazon,http://www.amazon.com.br,"['Cama, Mesa e Banho', 'Foto e Vídeo', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Eletroportáteis', 'Utilidades domésticas', 'Celulares e Smartphones', 'Telefones fixos (aparelhos)', 'Games e Jogos', 'Livros', 'Chuveiros e Aquecedores', 'Cabelos', 'Decoração', 'Acessórios para Celulares, Tablets e Computadores', 'Pilhas e Carregadores', 'Iluminação e Elétrica', 'Problemas com o Atendimento', 'Problemas com o Site', 'Presentes e Enfeites']"
3iOp1Ov_gVwdOfPx,2022-05-10,Estorno,Rio de Janeiro,RJ,Estorno ,True,"Olá Marcela, espero que esteja bem!

Foi um prazer falar com você e poder te ajudar da melhor forma possível.

Em relação ao que falamos, sobre o reembolso do produto.

Quando puder, verifique as informações que te encaminhei por e-mail com mais detalhes da resolução do problema.

Estamos sempre à sua disposição!

Atenciosamente,
Amazon.com.br",interaction,1,ANSWER,mPQLQ_6c6_W9Gzax,Amazon,amazon,http://www.amazon.com.br,"['Cama, Mesa e Banho', 'Foto e Vídeo', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Eletroportáteis', 'Utilidades domésticas', 'Celulares e Smartphones', 'Telefones fixos (aparelhos)', 'Games e Jogos', 'Livros', 'Chuveiros e Aquecedores', 'Cabelos', 'Decoração', 'Acessórios para Celulares, Tablets e Computadores', 'Pilhas e Carregadores', 'Iluminação e Elétrica', 'Problemas com o Atendimento', 'Problemas com o Site', 'Presentes e Enfeites']"
noMTzgeVXPlpmpGo,2022-05-10,Estorno,Rio de Janeiro,RJ,Estorno ,True,Bom,interaction,2,FINAL_ANSWER,mPQLQ_6c6_W9Gzax,Amazon,amazon,http://www.amazon.com.br,"['Cama, Mesa e Banho', 'Foto e Vídeo', 'Informática', 'Eletroeletrônicos', 'Eletrodomésticos', 'Eletroportáteis', 'Utilidades domésticas', 'Celulares e Smartphones', 'Telefones fixos (aparelhos)', 'Games e Jogos', 'Livros', 'Chuveiros e Aquecedores', 'Cabelos', 'Decoração', 'Acessórios para Celulares, Tablets e Computadores', 'Pilhas e Carregadores', 'Iluminação e Elétrica', 'Problemas com o Atendimento', 'Problemas com o Site', 'Presentes e Enfeites']"
9581007,2014-07-30,PERFUME CHANEL COCO MADE MOISELLE  - SITE GUGUILU,Guaratinguetá,SP,,False,"COMPREI UM PERFUME NO SITE GUGUILU NO DIA 30/04/2014 E APROVADO O PAGAMENTO NA MESMA DATA.

 ATÉ A PRESENTE DATA NÃO RECEBI O PRODUTO E NEM RESPOSTA POR PARTE DA EMPRESA, PASSEI VARIOS E-MAIL PARA A ATENDENTE EXECUTIVA GABRIELA LOPES, QUE SOMENTE ME ENVIOU O NUMERO DO RASTREAMENTO E DEPOIS DISSO NÃO TIVE MAIS RESPOSTAS.

 PELO NUMERO DO RASTREAMENTO O PRODUTO FOI POSTADO NA CHINA NO DIA 31/05/2014, UM MÊ DEPOIS DA COMPRA.

  E A 60 DIAS O RASTREAMENTO CONTINUA NA MESMA POSIÇÃO, NO ULTIMO EMAIL ENVIANDO SOLICITEI UMA EXPLICAÇÃO DA DATA DO RASTREAMENTO, MAS NÃO TIVE RESPOSTA

   EU QUERO O PRODUTO OU O MEU DINHEIRO DE VOLTA.





ATT.



SILMARA",complaint,0,COMPLAINT,9581007,GUGUILU,guguilu,www.guguilu.com.br,"['Relógios', 'Foto e Vídeo', 'Informática', 'Celulares e Smartphones', 'Perfumarias', 'Óculos, Lentes e Acessórios']"
9581007-ANSWER,2014-07-30,PERFUME CHANEL COCO MADE MOISELLE  - SITE GUGUILU,Guaratinguetá,SP,,False,"Boa tarde.



Pedimos gentilmente que entre em contato com o Pank conforme dados abaixo e solicite o status de sua compra, uma vez que nossa parceria foi encerrada e não temos mais acesso ao sistema de acompanhamento das compras junto aos clientes.



O Dpto. Jurídico da empresa Guguilu Mega Store informa:



Prezado cliente, informamos que finalizamos nossas ofertas e também nossa parceria com o site Pank.



Se você já recebeu o código de rastreio do seu produto, aguarde o recebimento, acompanhando sempre a entrega através do site dos Correios. 



Se você ainda não recebeu o código de rastreio, sua compra provavelmente já está estornada, mas caso não esteja, você pode solicitar o cancelamento através do atendimento do Pank: http://pank.com.br/contato ou telefone (16) 3916-3456 ou e-mails ra2@pank.com.br, ra3@pank.com.br, ra4@pank.com.br, ra5@pank.com.br, ra6@pank.com.br.



Lembramos que a primeira opção de estorno do Pank é via créditos para futuras compras. Se não deseja esse tipo de estorno, envie um e-mail para o SAC do Pank http://pank.com.br/contato e informe sua preferência de estorno. 



Você pode cancelar sua compra também através do MOIP que recebe os pagamentos do Pank, informando o número do cupom e número da transação através desse link https://moip.zendesk.com/home  ou telefone (11) 3165-4020.



Pedimos desculpas a todos os clientes pelos transtornos causados.



Agradecemos a compreensão.



Dpto. Jurídico.

Guguilu Mega Store.",interaction,1,ANSWER,9581007,GUGUILU,guguilu,www.guguilu.com.br,"['Relógios', 'Foto e Vídeo', 'Informática', 'Celulares e Smartphones', 'Perfumarias', 'Óculos, Lentes e Acessórios']"
RBMQxV2duPJzchZ5,2022-01-03,Falta de atendimento e informações no site,Brasília,DF,,True,"Fiz uma compra de duas passagens, porém quando entro no site ou app nao mostra minha compra. Mas recebi o email de confirmação.
Preciso alterar cancelar uma passagem e alterar outra, poram nao existe um chat online para facilitar. E o site só da respostasprontas.
",complaint,0,COMPLAINT,RBMQxV2duPJzchZ5,Quero Passagem,quero-passagem,http://www.queropassagem.com.br/atendimento,[]
